2 2
0 22
0.9371490491565021 1.2418051040843199 1.0001
0.6001449821372734 1.1985994544664698 1.0001
0.168088485958775 1.3022930135493098 1.0001
-0.43679060869112274 1.3887043127850096 1.0001
-0.7997180654810614 1.3627809230142995 1.0001
-1.17992778211814 0.9912123363007901 1.0001
-0.8170003253282013 0.7146961787465503 1.0001
-1.2576979514302697 0.45546228103945063 1.0001
-1.3095447309716894 0.23079290302663089 1.0001
-1.23177456165956 -0.16669907345758866 1.0001
-1 -0.5 1.0001
-0.7651535457867815 -0.7110902586424981 1.0001
-0.4454317386146927 -0.6419612192539381 1.0001
0.07303605679950537 -0.762937038183918 1.0001
0.4878102931308638 -0.832066077572478 1.0001
0.980354698774352 -0.832066077572478 1.0001
1.2655119862521609 -0.6246789594067982 1.0001
1.1704595570928913 -0.33952167192898847 1.0001
1.239588596481451 0.26535742272091084 1.0001
1.1358950373986114 0.5073090605808706 1.0001
1.52474588395926 0.8961599071415202 1.0001
1.274153116175731 1.02577685599507 1.0001
1 23
2.2095680703260934 1.525456399336671 3.0001
1.8730997071791131 1.5582825811071082 3.0001
1.4299462532782126 1.5582825811071082 3.0001
1.167336799114716 1.30387967238622 3.0001
0.8801077086233916 1.0330636727801135 3.0001
0.7159767997712062 0.7376280368461788 3.0001
0.5 0.5 3.0001
0.7077702543285969 0.32730076471571423 3.0001
0.8801077086233916 0.17958294674874697 3.0001
0.8472815268529545 -0.24715741626693621 3.0001
0.8390749814103452 -0.5179734158730428 3.0001
0.7980422541972989 -0.8954745062330702 3.0001
1.1755433445573253 -1.059605415085256 3.0001
1.6022837075730072 -0.9775399606591632 3.0001
2.0372306160312985 -0.8134090518069773 3.0001
2.267013888424358 -0.5672126885286985 3.0001
2.603482251571338 -0.3702555979060756 3.0001
2.660928069669603 0.1549633104209191 3.0001
2.4885906153748083 0.43398585546963503 3.0001
2.1603287976704375 0.6063233097644302 3.0001
2.6116887970139473 1.0740963999931599 3.0001
2.841472069407007 1.4515974903531872 3.0001
2.5 1.5 3.0001
