2 2
0 32
-1.2102630357443933 4.73754498194015 1.0001
-1.9764399625945552 4.437736619259652 1.0001
-2.8425530103382166 4.037992135685654 1.0001
-3.908538299868877 3.405063370026825 1.0001
-5.141083790888702 2.4390142013896643 1.0001
-6.740061725184693 1.6728372745395022 1.0001
-8.20579149828935 0.9399723879871734 1.0001
-9.205152707224343 0.3403556626261771 1.0001
-9.271776787820011 -0.9255018686914818 1.0001
-9.47164902960701 -1.8915510373286424 1.0001
-8.139167417693685 -2.7576640850723035 1.0001
-7.106494168460857 -2.9908483671571355 1.0001
-4.674715226719039 -2.9575363268593025 1.0001
-2.3095603655728865 -3.1574085686463014 1.0001
-1.4101352775313922 -2.9908483671571355 1.0001
0.6885232612320948 -3.3905928507311334 1.0001
2 -4 1.0001
3.9864152507175743 -4.589826301453126 1.0001
5.7186413462048975 -4.689762422346625 1.0001
8 -4 1.0001
8.450228650627214 -2.524479802987472 1.0001
8.916597214796877 -1.1253741104784805 1.0001
9.516213940157874 0.6401640253066772 1.0001
10.049206584923203 2.3057660401983333 1.0001
9.68277414164704 3.704871732707325 1.0001
8.383604570031547 3.8714319341964907 1.0001
6.751314595437724 3.6382476521116587 1.0001
5.85188950739623 4.737544981940152 1.0001
6.1183858297788944 6.436459037129641 1.0001
4.352847693993739 6.469771077427475 1.0001
2.6872456791020825 6.10333863415131 1.0001
1.9543807925497536 5.070665384918483 1.0001
1 32
0.2221546970624311 4.670920901344486 4.00001
-4.508155025229873 6.669643319214475 4.00001
-4.941211549101704 6.003402513257813 4.00001
-5.241019911782201 5.0373533446206515 4.00001
-5.3409560326757015 4.004680095387825 4.00001
-5.507516234164867 3.20519112823983 4.00001
-6.273693161015029 2.3390780804961686 4.00001
-7.206430289354357 0.7401001462001784 4.00001
-7.13980620875869 -0.7589416672023123 4.00001
-6.973246007269524 -1.758302876137306 4.00001
-6.307005201312862 -3.024160407454965 4.00001
-5.674076435654032 -3.9568975357942926 4.00001
-4.8745874685060375 -4.689762422346622 4.00001
-3.442169735699213 -5.122818946218452 4.00001
-2.0097520028923883 -5.389315268601117 4.00001
-0.6106463103833971 -5.489251389494616 4.00001
0.9550195836147599 -5.655811590983782 4.00001
2.6872456791020825 -4.922946704431453 4.00001
3.4201105656544115 -3.4572169313267955 4.00001
4.3195356536959055 -1.7916149164351394 4.00001
4.7859042178655695 -0.6590055463088129 4.00001
5.385520943226566 0.906660347689344 4.00001
5.6520172656092305 2.3723901207940017 4.00001
4.819216258163403 3.6715596924094935 4.00001
4 4 4.00001
2.354125276123751 4.037992135685658 4.00001
1.3214520268909242 3.6715596924094935 4.00001
-0.8771426327660621 3.6715596924094935 4.00001
-2.4761205670620523 3.504999490920328 4.00001
-3.442169735699213 4.970729264024985 4.00001
-3.1090493327208817 6.203274755044811 4.00001
-3.708666058081878 6.669643319214475 4.00001
