2 4
0 20
-8.891733243336198 5.296064244600568 25.00001
-10.430575765359327 5.776952532732795 25.00001
-12.498395404327908 5.632686046293126 25.00001
-13.941060268724593 5.1517977581609 25.00001
-15.576080448374169 4.574731812402226 25.00001
-16.63403468226507 3.6610440649509948 25.00001
-17.1149229703973 2.17029037174109 25.00001
-18.7980319788601 1.3527802819163035 25.00001
-19.278920266992326 0.43909253446507157 25.00001
-18.99038729411299 -1.1959276451845013 25.00001
-17.49963360090308 -1.4844606180638378 25.00001
-14.758570358549381 -1.436371789250615 25.00001
-14.03723792635104 -2.301970707888624 25.00001
-12.209862431448572 -1.4844606180638378 25.00001
-10.190131621293213 -1.4844606180638378 25.00001
-8 -2 25.00001
-6.150670000982496 -1.3401941316241694 25.00001
-5.958314685729604 0.6314478497179625 25.00001
-6.487291802675056 2.266468029367535 25.00001
-7.59333486537918 4.334287668336113 25.00001
0 16
4.428872337926525 5.584597217479904 25.00001
3.707539905728183 7.363883883569145 25.00001
2.4091415277711663 6.786817937810472 25.00001
1.6397202667596011 4.911353614094786 25.00001
0.14896657354969375 3.420599920884881 25.00001
-1.7264977501659964 3.22824460563199 25.00001
-2.3035636959246704 1.593224425982417 25.00001
-1.9188530654188876 -0.5226840417993831 25.00001
-1.053254146780877 -1.3401941316241694 25.00001
0.38941071761580787 -2.0615265638225106 25.00001
1.8801644108257154 -2.638592509581183 25.00001
3.370918104035623 -2.542414851954738 25.00001
5.246382427751313 -1.772993590943174 25.00001
5.919626031136432 0.7757143361576307 25.00001
6.208159004015769 3.1320669480055447 25.00001
5.102115941311644 4.526642983589004 25.00001
0 18
10.968953056524828 2.843533975126208 25.00001
13.084861524306634 3.901488209017108 25.00001
15.200769992088437 5.440330731040236 25.00001
16.739612514111567 7.027262081876586 25.00001
18.903609810706595 7.363883883569145 25.00001
20.586718819169395 6.73872910899725 25.00001
21.644673053060295 5.825041361546018 25.00001
21.259962422554512 4.670909470028672 25.00001
19.624942242904936 3.420599920884881 25.00001
18.66316566664048 2.555001002246872 25.00001
18.374632693761143 1.4008691107295261 25.00001
17.605211432749577 0.5833590209047398 25.00001
17.316678459870243 -1.1478388163712785 25.00001
15.296947649714882 -1.8210824197563968 25.00001
12.700150893800851 -2.9752143112737426 25.00001
10.63233125483227 -2.9752143112737426 25.00001
9.430110534501699 -2.301970707888624 25.00001
9.814821165007482 0.8238031649708535 25.00001
1 46
-4.85227162302548 5.68077487510635 50.00001
-6.150670000982496 6.786817937810472 50.00001
-7.545246036565958 7.411972712382368 50.00001
-9.853509819600653 7.604328027635258 50.00001
-12.402217746701464 8.229482802207155 50.00001
-15.672258106000616 8.18139397339393 50.00001
-17.066834141584078 7.46006154119559 50.00001
-18.413321348354316 5.68077487510635 50.00001
-19.807897383937778 4.863264785281563 50.00001
-21.34673990596091 3.997665866643554 50.00001
-22.693227112731147 1.8817573988617535 50.00001
-21.971894680532806 0.34291487683862615 50.00001
-21.587184050027023 -1.965348906196065 50.00001
-20 -4 50.00001
-17.49963360090308 -5.187300436681988 50.00001
-14 -6 50.00001
-10.767197567051888 -4.658323319736538 50.00001
-8.07422315351141 -4.465968004483647 50.00001
-6.583469460301502 -6.293343499386111 50.00001
-3.698139731508132 -7.15894241802412 50.00001
-1.7745865789792192 -5.331566923121656 50.00001
0.9664766633744817 -5.04303395024232 50.00001
2.890029815903395 -5.860544040067106 50.00001
5.919626031136432 -7.543653048529902 50.00001
8.27597864298435 -6.197165841759666 50.00001
12 -6 50.00001
14.960325848022324 -5.57201106718777 50.00001
17.172411973430574 -4.273612689230756 50.00001
19.192142783585933 -3.023303140086965 50.00001
20.298185846290057 -1.4844606180638378 50.00001
21.40422890899418 0.8718919937840762 50.00001
21.88511719712641 2.506912173433649 50.00001
23.664403863215654 4.526642983589004 50.00001
24.241469808974326 6.9791732530633634 50.00001
23.23160440389665 9.23934820728483 50.00001
21.644673053060295 9.864502981856727 50.00001
19.384498098838822 9.624058837790614 50.00001
17.749477919189246 9.335525864911277 50.00001
15.825924766660334 9.046992892031941 50.00001
13.132950353119856 8.950815234405495 50.00001
9.814821165007482 8.902726405592272 50.00001
7.506557381972786 8.950815234405495 50.00001
5.2944712565645355 8.902726405592272 50.00001
1.5435426091331557 8.518015775086491 50.00001
-1.4379647772866595 7.604328027635258 50.00001
-2.928718470496567 6.642551451370804 50.00001
